Day,Month,Year,Hour,PT08.S1(CO),C6H6(GT),PT08.S5(O3),PT08.S2(NMHC),PT08.S4(NO2),AQI_Label
22,5,2004,15,1237.0,10.5,924.0,997.0,1688.0,3
22,5,2004,16,1315.0,11.7,966.0,1041.0,1767.0,3
22,5,2004,17,1466.0,15.8,1302.0,1174.0,1965.0,4
22,5,2004,18,1409.0,13.9,1256.0,1113.0,1850.0,4
22,5,2004,19,1366.0,15.7,1068.0,1171.0,1933.0,4
22,5,2004,20,1241.0,10.9,1070.0,1011.0,1748.0,3
22,5,2004,21,1123.0,6.4,792.0,832.0,1565.0,2
22,5,2004,22,1321.0,12.7,1017.0,1075.0,1891.0,4
22,5,2004,23,1397.0,15.3,1207.0,1159.0,1949.0,4
23,5,2004,0,1507.0,20.5,1499.0,1311.0,2107.0,4
23,5,2004,1,1405.0,15.9,1474.0,1177.0,1931.0,4
23,5,2004,2,1192.0,10.4,1163.0,994.0,1780.0,3
23,5,2004,3,1199.0,12.6,1189.0,1070.0,1873.0,3
23,5,2004,4,973.0,4.9,815.0,761.0,1501.0,2
23,5,2004,5,864.0,2.1,507.0,591.0,1374.0,1
23,5,2004,6,886.0,2.2,506.0,598.0,1374.0,1
23,5,2004,7,988.0,4.0,716.0,713.0,1455.0,1
23,5,2004,8,1008.0,4.3,795.0,729.0,1490.0,2
23,5,2004,9,976.0,3.8,594.0,698.0,1393.0,1
23,5,2004,10,978.0,4.1,565.0,718.0,1392.0,1
23,5,2004,11,987.0,4.5,523.0,740.0,1407.0,1
23,5,2004,12,1030.0,5.3,591.0,778.0,1452.0,1
23,5,2004,13,955.0,4.2,559.0,723.0,1393.0,1
23,5,2004,14,924.0,3.3,430.0,673.0,1346.0,1
23,5,2004,15,1005.0,4.9,522.0,758.0,1434.0,1
23,5,2004,16,1059.0,6.1,641.0,816.0,1468.0,2
23,5,2004,17,1079.0,6.9,738.0,851.0,1490.0,2
23,5,2004,18,1070.0,6.8,778.0,850.0,1502.0,2
23,5,2004,19,1085.0,5.8,718.0,805.0,1528.0,2
23,5,2004,20,1066.0,5.5,689.0,787.0,1552.0,2
23,5,2004,21,1094.0,6.1,852.0,815.0,1563.0,2
23,5,2004,22,1110.0,6.0,854.0,814.0,1571.0,2
23,5,2004,23,968.0,4.2,664.0,719.0,1388.0,1
24,5,2004,0,906.0,4.1,544.0,714.0,1351.0,1
24,5,2004,1,849.0,2.4,461.0,615.0,1276.0,1
24,5,2004,2,774.0,1.0,352.0,500.0,1169.0,0
24,5,2004,3,746.0,0.6,308.0,450.0,1111.0,0
24,5,2004,4,753.0,0.5,301.0,437.0,1110.0,0
24,5,2004,5,749.0,0.7,307.0,466.0,1089.0,0
24,5,2004,6,864.0,2.8,441.0,642.0,1255.0,1
24,5,2004,7,1002.0,7.8,775.0,893.0,1394.0,1
24,5,2004,8,970.0,9.7,907.0,966.0,1379.0,1
24,5,2004,9,898.0,6.9,763.0,853.0,1271.0,1
24,5,2004,10,847.0,5.8,649.0,800.0,1179.0,0
24,5,2004,11,847.0,5.5,598.0,788.0,1162.0,0
24,5,2004,12,871.0,6.8,579.0,848.0,1208.0,0
24,5,2004,13,869.0,7.2,596.0,866.0,1212.0,0
24,5,2004,14,875.0,6.9,595.0,854.0,1200.0,0
24,5,2004,15,895.0,7.5,607.0,878.0,1238.0,0
24,5,2004,16,926.0,7.7,662.0,885.0,1259.0,1
24,5,2004,17,996.0,12.0,822.0,1048.0,1397.0,1
24,5,2004,18,997.0,13.5,987.0,1100.0,1392.0,2
24,5,2004,19,1006.0,12.0,966.0,1048.0,1416.0,1
24,5,2004,20,895.0,6.7,763.0,845.0,1241.0,1
24,5,2004,21,862.0,4.8,617.0,751.0,1213.0,0
24,5,2004,22,858.0,4.8,564.0,756.0,1209.0,0
24,5,2004,23,853.0,5.0,646.0,762.0,1184.0,0
25,5,2004,0,859.0,4.3,753.0,727.0,1187.0,1
25,5,2004,1,837.0,2.7,669.0,634.0,1150.0,0
25,5,2004,2,746.0,0.9,435.0,493.0,1063.0,0
25,5,2004,3,752.0,1.2,436.0,515.0,1068.0,0
25,5,2004,4,742.0,0.9,403.0,489.0,1048.0,0
25,5,2004,5,774.0,1.7,532.0,560.0,1107.0,0
25,5,2004,6,798.0,2.6,536.0,630.0,1125.0,0
25,5,2004,7,1002.0,8.8,917.0,932.0,1405.0,1
25,5,2004,8,1210.0,22.2,1481.0,1356.0,1786.0,3
25,5,2004,9,1058.0,15.3,1187.0,1158.0,1459.0,2
25,5,2004,10,1106.0,14.0,1220.0,1118.0,1451.0,2
25,5,2004,11,1153.0,18.5,1381.0,1253.0,1541.0,3
25,5,2004,12,1047.0,13.5,1103.0,1101.0,1391.0,2
25,5,2004,13,1091.0,15.8,1105.0,1172.0,1459.0,2
25,5,2004,14,1162.0,18.5,1248.0,1253.0,1595.0,2
25,5,2004,15,1059.0,12.6,976.0,1070.0,1401.0,1
25,5,2004,16,1083.0,12.0,898.0,1051.0,1390.0,2
25,5,2004,17,1150.0,15.4,1038.0,1161.0,1512.0,2
25,5,2004,18,1321.0,24.9,1395.0,1426.0,1859.0,3
25,5,2004,19,1099.8331664998332,10.083105327549772,1022.9061283505728,939.1533755978201,1456.2645979312647,2
25,5,2004,20,1099.8331664998332,10.083105327549772,1022.9061283505728,939.1533755978201,1456.2645979312647,2
25,5,2004,21,1099.8331664998332,10.083105327549772,1022.9061283505728,939.1533755978201,1456.2645979312647,2
25,5,2004,22,1099.8331664998332,10.083105327549772,1022.9061283505728,939.1533755978201,1456.2645979312647,2
25,5,2004,23,1099.8331664998332,10.083105327549772,1022.9061283505728,939.1533755978201,1456.2645979312647,2
26,5,2004,0,1099.8331664998332,10.083105327549772,1022.9061283505728,939.1533755978201,1456.2645979312647,2
26,5,2004,1,1099.8331664998332,10.083105327549772,1022.9061283505728,939.1533755978201,1456.2645979312647,2
26,5,2004,2,1099.8331664998332,10.083105327549772,1022.9061283505728,939.1533755978201,1456.2645979312647,2
26,5,2004,3,1099.8331664998332,10.083105327549772,1022.9061283505728,939.1533755978201,1456.2645979312647,2
26,5,2004,4,1099.8331664998332,10.083105327549772,1022.9061283505728,939.1533755978201,1456.2645979312647,2
26,5,2004,5,1099.8331664998332,10.083105327549772,1022.9061283505728,939.1533755978201,1456.2645979312647,2
26,5,2004,6,1099.8331664998332,10.083105327549772,1022.9061283505728,939.1533755978201,1456.2645979312647,2
26,5,2004,7,1099.8331664998332,10.083105327549772,1022.9061283505728,939.1533755978201,1456.2645979312647,2
26,5,2004,8,1099.8331664998332,10.083105327549772,1022.9061283505728,939.1533755978201,1456.2645979312647,2
26,5,2004,9,1303.0,40.2,1608.0,1776.0,1467.0,4
26,5,2004,10,1137.0,14.9,1327.0,1146.0,1392.0,3
26,5,2004,11,1139.0,13.8,1292.0,1109.0,1436.0,3
26,5,2004,12,1099.0,12.3,1114.0,1059.0,1416.0,2
26,5,2004,13,1088.0,14.0,1060.0,1116.0,1449.0,2
26,5,2004,14,1027.0,11.8,915.0,1041.0,1345.0,1
26,5,2004,15,1014.0,12.0,893.0,1049.0,1366.0,1
26,5,2004,16,969.0,9.7,768.0,968.0,1325.0,1
26,5,2004,17,1120.0,18.0,1126.0,1238.0,1591.0,2
26,5,2004,18,1131.0,22.6,1284.0,1368.0,1707.0,3
26,5,2004,19,1130.0,22.7,1269.0,1368.0,1709.0,3
26,5,2004,20,1123.0,20.3,1290.0,1304.0,1720.0,3
26,5,2004,21,1069.0,13.1,1119.0,1086.0,1536.0,2
26,5,2004,22,1021.0,10.9,1027.0,1010.0,1480.0,2
26,5,2004,23,1101.0,13.3,1155.0,1093.0,1564.0,2
27,5,2004,0,1026.0,9.5,1078.0,960.0,1471.0,2
27,5,2004,1,949.0,6.6,954.0,841.0,1393.0,1
27,5,2004,2,846.0,3.6,726.0,687.0,1288.0,1
27,5,2004,3,811.0,2.3,656.0,606.0,1248.0,1
27,5,2004,4,803.0,2.0,573.0,586.0,1232.0,0
27,5,2004,5,882.0,4.1,780.0,715.0,1367.0,1
27,5,2004,6,963.0,6.5,920.0,836.0,1429.0,1
27,5,2004,7,1413.0,24.8,1544.0,1424.0,2102.0,4
27,5,2004,8,1485.0,34.4,1789.0,1650.0,2337.0,4
27,5,2004,9,1354.0,24.5,1629.0,1418.0,2043.0,4
27,5,2004,10,1074.0,9.0,997.0,939.0,1513.0,2
27,5,2004,11,1022.0,8.4,847.0,914.0,1446.0,1
27,5,2004,12,1100.0,11.5,958.0,1034.0,1586.0,2
27,5,2004,13,1073.0,12.1,854.0,1052.0,1574.0,2
27,5,2004,14,1049.0,10.1,782.0,983.0,1515.0,2
27,5,2004,15,1086.0,11.9,888.0,1048.0,1580.0,2
27,5,2004,16,1059.0,11.3,764.0,1027.0,1521.0,2
27,5,2004,17,1244.0,20.2,1170.0,1301.0,1801.0,3
27,5,2004,18,1320.0,24.8,1385.0,1423.0,1986.0,4
27,5,2004,19,1236.0,20.3,1237.0,1304.0,1868.0,3
27,5,2004,20,1136.0,16.2,1127.0,1187.0,1735.0,3
27,5,2004,21,1110.0,13.3,1091.0,1093.0,1661.0,2
27,5,2004,22,1026.0,10.3,972.0,990.0,1553.0,2
27,5,2004,23,1038.0,9.6,949.0,961.0,1530.0,2
28,5,2004,0,975.0,7.8,890.0,892.0,1480.0,2
28,5,2004,1,908.0,6.1,763.0,814.0,1403.0,1
28,5,2004,2,896.0,6.2,833.0,820.0,1439.0,1
28,5,2004,3,810.0,3.8,675.0,697.0,1321.0,1
28,5,2004,4,789.0,2.8,672.0,638.0,1309.0,1
28,5,2004,5,814.0,3.4,626.0,678.0,1339.0,1
28,5,2004,6,958.0,8.2,882.0,907.0,1536.0,2
28,5,2004,7,1213.0,19.2,1264.0,1274.0,1914.0,4
28,5,2004,8,1221.0,22.6,1330.0,1367.0,2008.0,4
28,5,2004,9,1245.0,19.4,1324.0,1281.0,1952.0,4
28,5,2004,10,1050.0,9.6,901.0,963.0,1609.0,2
28,5,2004,11,1048.0,9.8,852.0,969.0,1600.0,2
28,5,2004,12,1141.0,14.4,1009.0,1128.0,1738.0,3
28,5,2004,13,1052.0,12.1,831.0,1053.0,1641.0,2
28,5,2004,14,1152.0,13.5,954.0,1099.0,1706.0,3
28,5,2004,15,1026.0,12.3,814.0,1061.0,1564.0,2
28,5,2004,16,1039.0,12.2,845.0,1055.0,1590.0,2
28,5,2004,17,1148.0,12.5,956.0,1067.0,1790.0,3
28,5,2004,18,1176.0,13.9,1102.0,1114.0,1805.0,3
28,5,2004,19,1100.0,11.4,994.0,1028.0,1710.0,3
28,5,2004,20,1081.0,10.4,935.0,992.0,1680.0,3
28,5,2004,21,976.0,7.0,839.0,858.0,1547.0,2
28,5,2004,22,979.0,7.0,797.0,857.0,1546.0,2
28,5,2004,23,1092.0,11.3,968.0,1024.0,1706.0,3
29,5,2004,0,1044.0,9.2,886.0,946.0,1594.0,2
29,5,2004,1,940.0,6.8,764.0,849.0,1509.0,2
29,5,2004,2,892.0,5.1,657.0,767.0,1466.0,2
29,5,2004,3,838.0,3.4,540.0,675.0,1390.0,1
29,5,2004,4,853.0,4.3,621.0,727.0,1417.0,1
29,5,2004,5,738.0,1.5,450.0,545.0,1266.0,1
29,5,2004,6,762.0,2.0,434.0,581.0,1277.0,1
29,5,2004,7,841.0,4.0,559.0,713.0,1356.0,1
29,5,2004,8,843.0,4.0,548.0,712.0,1343.0,1
29,5,2004,9,841.0,4.0,525.0,713.0,1330.0,1
29,5,2004,10,862.0,4.2,522.0,721.0,1335.0,1
29,5,2004,11,869.0,4.5,535.0,740.0,1366.0,1
29,5,2004,12,894.0,6.0,585.0,810.0,1421.0,1
29,5,2004,13,844.0,4.8,521.0,755.0,1350.0,1
29,5,2004,14,823.0,3.8,493.0,699.0,1311.0,1
29,5,2004,15,843.0,4.2,501.0,719.0,1330.0,1
29,5,2004,16,865.0,5.1,559.0,767.0,1369.0,1
29,5,2004,17,873.0,5.6,589.0,792.0,1397.0,1
29,5,2004,18,899.0,5.8,596.0,803.0,1426.0,1
29,5,2004,19,921.0,7.0,681.0,856.0,1437.0,1
29,5,2004,20,937.0,7.9,783.0,893.0,1463.0,2
29,5,2004,21,901.0,6.5,738.0,834.0,1408.0,1
29,5,2004,22,955.0,8.5,762.0,918.0,1511.0,2
29,5,2004,23,1065.0,13.7,929.0,1106.0,1707.0,3
30,5,2004,0,1035.0,13.8,1044.0,1110.0,1652.0,2
30,5,2004,1,956.0,9.1,892.0,945.0,1509.0,2
30,5,2004,2,869.0,6.5,807.0,835.0,1437.0,1
30,5,2004,3,831.0,6.2,710.0,822.0,1418.0,1
30,5,2004,4,815.0,5.2,712.0,774.0,1374.0,1
30,5,2004,5,781.0,3.1,568.0,661.0,1299.0,1
30,5,2004,6,781.0,2.9,575.0,645.0,1320.0,1
30,5,2004,7,828.0,3.6,658.0,690.0,1353.0,1
30,5,2004,8,803.0,2.7,537.0,635.0,1272.0,1
30,5,2004,9,811.0,3.0,486.0,653.0,1269.0,1
30,5,2004,10,844.0,3.7,507.0,696.0,1292.0,1
30,5,2004,11,833.0,3.8,496.0,697.0,1294.0,1
30,5,2004,12,832.0,4.2,502.0,719.0,1299.0,1
30,5,2004,13,771.0,2.6,430.0,626.0,1210.0,0
30,5,2004,14,783.0,2.8,439.0,637.0,1215.0,0
30,5,2004,15,815.0,4.2,471.0,723.0,1256.0,1
30,5,2004,16,912.0,6.2,589.0,819.0,1368.0,1
30,5,2004,17,894.0,5.2,598.0,774.0,1339.0,1
30,5,2004,18,963.0,7.7,695.0,885.0,1447.0,1
30,5,2004,19,990.0,8.8,739.0,930.0,1506.0,2
30,5,2004,20,1025.0,10.1,891.0,980.0,1591.0,2
30,5,2004,21,997.0,9.8,930.0,971.0,1573.0,2
30,5,2004,22,976.0,8.4,880.0,916.0,1515.0,2
30,5,2004,23,878.0,5.4,610.0,784.0,1407.0,1
31,5,2004,0,836.0,4.3,518.0,728.0,1353.0,1
31,5,2004,1,855.0,4.8,664.0,751.0,1418.0,1
31,5,2004,2,759.0,2.1,515.0,588.0,1286.0,1
31,5,2004,3,738.0,1.4,477.0,539.0,1257.0,1
31,5,2004,4,736.0,1.3,477.0,528.0,1254.0,1
31,5,2004,5,765.0,2.3,581.0,609.0,1319.0,1
31,5,2004,6,909.0,6.5,763.0,834.0,1527.0,2
31,5,2004,7,1108.0,14.2,1111.0,1123.0,1801.0,3
31,5,2004,8,1252.0,22.7,1390.0,1369.0,2120.0,4
31,5,2004,9,1175.0,16.3,1251.0,1188.0,1901.0,4
31,5,2004,10,1111.0,14.1,1141.0,1120.0,1790.0,3
31,5,2004,11,1044.0,12.6,942.0,1069.0,1683.0,3
31,5,2004,12,1018.0,13.1,795.0,1088.0,1677.0,3
31,5,2004,13,1060.0,14.2,836.0,1122.0,1721.0,3
31,5,2004,14,1071.0,13.8,847.0,1110.0,1733.0,3
31,5,2004,15,1006.0,12.1,769.0,1054.0,1636.0,2
31,5,2004,16,1104.0,15.7,968.0,1171.0,1803.0,3
31,5,2004,17,1196.0,21.4,1157.0,1336.0,1971.0,4
31,5,2004,18,1243.0,25.0,1367.0,1429.0,2093.0,4
31,5,2004,19,1124.0,16.6,1101.0,1199.0,1858.0,3
31,5,2004,20,1020.0,10.7,916.0,1003.0,1716.0,3
31,5,2004,21,1035.0,7.5,825.0,878.0,1694.0,3
31,5,2004,22,986.0,5.3,693.0,781.0,1633.0,2
31,5,2004,23,1017.0,6.5,734.0,834.0,1676.0,3
1,6,2004,0,922.0,4.7,685.0,750.0,1585.0,2
1,6,2004,1,830.0,2.9,524.0,644.0,1487.0,2
1,6,2004,2,805.0,2.0,527.0,583.0,1494.0,2
1,6,2004,3,760.0,1.1,452.0,505.0,1413.0,1
1,6,2004,4,783.0,1.3,466.0,529.0,1435.0,1
1,6,2004,5,854.0,2.4,565.0,613.0,1515.0,2
1,6,2004,6,985.0,6.1,799.0,816.0,1677.0,3
1,6,2004,7,1225.0,12.5,1102.0,1067.0,1922.0,4
1,6,2004,8,1313.0,19.5,1299.0,1283.0,2180.0,4
1,6,2004,9,1199.0,15.2,1272.0,1156.0,1958.0,4
1,6,2004,10,1182.0,12.0,1206.0,1051.0,1870.0,3
1,6,2004,11,1173.0,12.4,1218.0,1063.0,1905.0,4
1,6,2004,12,1259.0,15.9,1367.0,1178.0,2060.0,4
1,6,2004,13,1263.0,15.7,1290.0,1171.0,2029.0,4
1,6,2004,14,1156.0,13.5,1175.0,1100.0,1884.0,3
1,6,2004,15,1167.0,12.4,1139.0,1065.0,1886.0,3
1,6,2004,16,1278.0,17.1,1293.0,1213.0,2041.0,4
1,6,2004,17,1342.0,22.0,1419.0,1351.0,2201.0,4
1,6,2004,18,1353.0,19.9,1326.0,1292.0,2178.0,4
1,6,2004,19,1501.0,27.9,1517.0,1501.0,2486.0,4
1,6,2004,20,1355.0,19.7,1391.0,1289.0,2158.0,4
1,6,2004,21,1230.0,15.7,1275.0,1169.0,2020.0,4
1,6,2004,22,1148.0,12.0,1168.0,1048.0,1883.0,3
1,6,2004,23,1171.0,13.1,1132.0,1088.0,1889.0,4
2,6,2004,0,1021.0,9.2,977.0,949.0,1764.0,3
2,6,2004,1,964.0,7.5,942.0,877.0,1692.0,3
2,6,2004,2,887.0,4.9,804.0,758.0,1622.0,2
2,6,2004,3,885.0,5.2,805.0,773.0,1641.0,2
2,6,2004,4,830.0,3.2,704.0,662.0,1556.0,2
2,6,2004,5,792.0,2.4,657.0,611.0,1529.0,2
2,6,2004,6,813.0,2.8,655.0,639.0,1538.0,2
2,6,2004,7,890.0,3.9,751.0,703.0,1601.0,2
2,6,2004,8,984.0,6.9,885.0,854.0,1751.0,3
2,6,2004,9,1043.0,8.5,955.0,920.0,1777.0,3
2,6,2004,10,1054.0,8.9,962.0,936.0,1791.0,3
2,6,2004,11,1063.0,8.8,957.0,930.0,1749.0,3
2,6,2004,12,978.0,7.4,788.0,873.0,1669.0,3
2,6,2004,13,887.0,4.7,596.0,748.0,1560.0,2
2,6,2004,14,887.0,4.8,560.0,754.0,1523.0,2
2,6,2004,15,977.0,6.8,701.0,850.0,1645.0,2
2,6,2004,16,1043.0,8.9,811.0,934.0,1707.0,3
2,6,2004,17,1010.0,8.1,724.0,902.0,1676.0,3
2,6,2004,18,1094.0,10.5,864.0,996.0,1807.0,3
2,6,2004,19,1223.0,14.8,1084.0,1142.0,1965.0,4
2,6,2004,20,1109.0,11.8,998.0,1042.0,1888.0,3
2,6,2004,21,1026.0,8.7,878.0,927.0,1781.0,3
2,6,2004,22,1036.0,8.7,909.0,928.0,1787.0,3
2,6,2004,23,963.0,6.9,789.0,853.0,1732.0,3
3,6,2004,0,996.0,7.3,857.0,868.0,1741.0,3
3,6,2004,1,999.0,6.9,885.0,853.0,1756.0,3
3,6,2004,2,893.0,4.6,743.0,741.0,1664.0,2
3,6,2004,3,730.0,1.3,445.0,530.0,1362.0,1
3,6,2004,4,753.0,1.7,454.0,562.0,1414.0,1
3,6,2004,5,825.0,3.2,610.0,663.0,1504.0,2
3,6,2004,6,1012.0,10.1,1024.0,982.0,1796.0,3
3,6,2004,7,1221.0,19.9,1316.0,1293.0,2144.0,4
3,6,2004,8,1215.0,20.2,1358.0,1303.0,2180.0,4
3,6,2004,9,1234.0,20.8,2202.0,1318.0,2108.0,4
3,6,2004,10,1138.0,15.1,1947.0,1152.0,1877.0,4
3,6,2004,11,987.0,10.9,1227.0,1009.0,1697.0,3
3,6,2004,12,980.0,11.1,950.0,1019.0,1720.0,3
3,6,2004,13,966.0,12.1,917.0,1054.0,1742.0,3
3,6,2004,14,905.0,8.6,707.0,923.0,1582.0,2
3,6,2004,15,903.0,9.7,740.0,968.0,1565.0,2
3,6,2004,16,914.0,11.0,775.0,1014.0,1597.0,2
3,6,2004,17,1050.0,16.6,1035.0,1199.0,1781.0,3
3,6,2004,18,1043.0,14.7,1001.0,1139.0,1756.0,3
3,6,2004,19,1125.0,19.5,1101.0,1283.0,1899.0,4
3,6,2004,20,1058.0,14.5,1034.0,1134.0,1797.0,3
3,6,2004,21,951.0,7.8,786.0,892.0,1611.0,2
3,6,2004,22,944.0,7.8,844.0,891.0,1593.0,2
3,6,2004,23,959.0,7.8,866.0,892.0,1616.0,2
4,6,2004,0,974.0,8.5,909.0,919.0,1638.0,2
4,6,2004,1,880.0,5.7,724.0,799.0,1533.0,2
4,6,2004,2,853.0,4.5,715.0,740.0,1526.0,2
4,6,2004,3,912.0,5.6,827.0,795.0,1564.0,2
4,6,2004,4,863.0,4.6,786.0,745.0,1496.0,2
4,6,2004,5,729.0,1.2,445.0,520.0,1318.0,1
4,6,2004,6,830.0,3.4,607.0,674.0,1459.0,2
4,6,2004,7,1198.0,17.0,1213.0,1209.0,2058.0,4
4,6,2004,8,971.0,10.0,910.0,977.0,1667.0,3
4,6,2004,9,885.0,6.0,675.0,812.0,1495.0,2
4,6,2004,10,862.0,5.7,582.0,798.0,1456.0,1
4,6,2004,11,892.0,6.9,666.0,853.0,1509.0,2
4,6,2004,12,933.0,9.5,726.0,960.0,1577.0,2
4,6,2004,13,975.0,11.1,801.0,1017.0,1668.0,3
4,6,2004,14,927.0,8.1,711.0,905.0,1554.0,2
4,6,2004,15,993.0,10.2,790.0,985.0,1680.0,3
4,6,2004,16,1053.0,13.3,924.0,1093.0,1749.0,3
4,6,2004,17,1116.0,16.6,1045.0,1198.0,1863.0,3
4,6,2004,18,1097.0,16.9,1088.0,1206.0,1867.0,3
4,6,2004,19,1116.0,17.5,1038.0,1226.0,1938.0,4
4,6,2004,20,1057.0,13.1,981.0,1087.0,1769.0,3
4,6,2004,21,973.0,9.2,820.0,949.0,1615.0,2
4,6,2004,22,1016.0,10.0,948.0,977.0,1652.0,2
4,6,2004,23,1120.0,13.1,1067.0,1088.0,1785.0,3
5,6,2004,0,1076.0,12.9,1070.0,1080.0,1787.0,3
5,6,2004,1,937.0,7.8,877.0,890.0,1625.0,2
5,6,2004,2,980.0,9.2,1028.0,948.0,1702.0,3
5,6,2004,3,937.0,6.9,969.0,853.0,1604.0,2
5,6,2004,4,852.0,4.5,837.0,739.0,1525.0,2
5,6,2004,5,858.0,4.9,904.0,757.0,1542.0,2
5,6,2004,6,963.0,7.9,1065.0,894.0,1702.0,3
5,6,2004,7,966.0,7.4,999.0,874.0,1682.0,3
5,6,2004,8,983.0,8.0,986.0,901.0,1691.0,3
5,6,2004,9,990.0,7.6,874.0,881.0,1685.0,3
5,6,2004,10,891.0,5.3,689.0,780.0,1543.0,2
5,6,2004,11,883.0,5.3,608.0,778.0,1545.0,2
5,6,2004,12,914.0,8.0,706.0,900.0,1596.0,2
5,6,2004,13,896.0,8.4,704.0,917.0,1577.0,2
5,6,2004,14,841.0,6.0,609.0,811.0,1463.0,2
5,6,2004,15,926.0,7.3,687.0,868.0,1599.0,2
5,6,2004,16,1133.0,10.2,976.0,984.0,1897.0,4
5,6,2004,17,1042.0,9.0,860.0,939.0,1744.0,3
5,6,2004,18,1124.0,14.0,1021.0,1118.0,1915.0,4
5,6,2004,19,1157.0,16.1,1079.0,1183.0,1970.0,4
5,6,2004,20,989.0,8.2,826.0,906.0,1681.0,3
5,6,2004,21,841.0,3.8,558.0,699.0,1508.0,2
5,6,2004,22,916.0,5.6,679.0,791.0,1588.0,2
5,6,2004,23,1008.0,8.0,850.0,900.0,1681.0,3
6,6,2004,0,895.0,5.6,733.0,792.0,1574.0,2
6,6,2004,1,810.0,3.8,612.0,702.0,1529.0,2
6,6,2004,2,968.0,6.6,788.0,840.0,1727.0,3
6,6,2004,3,922.0,7.0,728.0,859.0,1739.0,3
6,6,2004,4,892.0,5.2,724.0,773.0,1660.0,2
6,6,2004,5,806.0,2.4,543.0,615.0,1525.0,2
6,6,2004,6,827.0,3.1,616.0,659.0,1552.0,2
6,6,2004,7,881.0,5.2,677.0,776.0,1623.0,2
6,6,2004,8,877.0,5.9,723.0,808.0,1614.0,2
6,6,2004,9,784.0,2.8,529.0,638.0,1412.0,1
6,6,2004,10,806.0,3.4,528.0,675.0,1414.0,1
6,6,2004,11,775.0,3.0,491.0,653.0,1365.0,1
6,6,2004,12,773.0,3.4,489.0,676.0,1374.0,1
6,6,2004,13,734.0,2.3,450.0,603.0,1303.0,1
6,6,2004,14,757.0,2.7,451.0,635.0,1345.0,1
6,6,2004,15,817.0,3.6,512.0,688.0,1435.0,1
6,6,2004,16,815.0,4.2,525.0,720.0,1418.0,1
6,6,2004,17,844.0,4.9,556.0,757.0,1445.0,1
6,6,2004,18,880.0,5.9,599.0,807.0,1510.0,2
6,6,2004,19,906.0,6.6,694.0,838.0,1547.0,2
6,6,2004,20,904.0,7.6,744.0,882.0,1549.0,2
6,6,2004,21,877.0,7.0,724.0,858.0,1535.0,2
6,6,2004,22,918.0,7.5,804.0,879.0,1569.0,2
6,6,2004,23,930.0,8.4,862.0,914.0,1631.0,2
7,6,2004,0,870.0,7.0,811.0,858.0,1557.0,2
7,6,2004,1,793.0,3.9,627.0,703.0,1439.0,1
7,6,2004,2,760.0,2.6,575.0,626.0,1386.0,1
7,6,2004,3,733.0,2.0,589.0,588.0,1394.0,1
7,6,2004,4,726.0,2.1,579.0,591.0,1386.0,1
7,6,2004,5,732.0,2.4,605.0,613.0,1413.0,1
7,6,2004,6,933.0,9.6,974.0,962.0,1705.0,3
7,6,2004,7,1061.0,15.4,1132.0,1162.0,1898.0,4
7,6,2004,8,1201.0,25.0,1378.0,1428.0,2249.0,4
7,6,2004,9,1065.0,15.1,1160.0,1151.0,1894.0,4
7,6,2004,10,1075.0,17.4,1213.0,1222.0,1943.0,4
7,6,2004,11,998.0,14.1,1057.0,1119.0,1780.0,3
7,6,2004,12,922.0,11.8,832.0,1042.0,1744.0,3
7,6,2004,13,1023.0,14.9,983.0,1147.0,1842.0,3
7,6,2004,14,1039.0,16.0,1047.0,1180.0,1815.0,3
7,6,2004,15,1054.0,16.5,1078.0,1195.0,1848.0,3
7,6,2004,16,1022.0,15.2,979.0,1155.0,1840.0,3
7,6,2004,17,1082.0,18.9,1139.0,1266.0,1910.0,4
7,6,2004,18,1056.0,19.0,1111.0,1268.0,1896.0,4
7,6,2004,19,1243.0,28.9,1470.0,1524.0,2281.0,4
7,6,2004,20,1029.0,13.4,980.0,1097.0,1827.0,3
7,6,2004,21,1004.0,10.9,893.0,1011.0,1754.0,3
7,6,2004,22,979.0,8.9,858.0,937.0,1683.0,3
7,6,2004,23,972.0,8.5,904.0,919.0,1668.0,3
8,6,2004,0,942.0,6.7,905.0,846.0,1615.0,2
8,6,2004,1,825.0,4.2,678.0,720.0,1511.0,2
8,6,2004,2,780.0,2.5,586.0,621.0,1452.0,1
8,6,2004,3,746.0,1.7,608.0,565.0,1423.0,1
8,6,2004,4,734.0,1.4,514.0,538.0,1400.0,1
8,6,2004,5,785.0,2.8,588.0,640.0,1467.0,2
8,6,2004,6,946.0,8.8,884.0,931.0,1745.0,3
8,6,2004,7,1201.0,19.4,1338.0,1279.0,2144.0,4
8,6,2004,8,1377.0,36.1,1708.0,1688.0,2746.0,4
8,6,2004,9,1346.0,27.1,1681.0,1481.0,2367.0,4
8,6,2004,10,1230.0,19.0,1509.0,1268.0,2049.0,4
8,6,2004,11,1160.0,16.9,1330.0,1208.0,1925.0,4
8,6,2004,12,1146.0,15.7,1138.0,1171.0,1902.0,4
8,6,2004,13,1078.0,14.1,963.0,1121.0,1806.0,3
8,6,2004,14,1111.0,16.5,1015.0,1194.0,1875.0,3
8,6,2004,15,1083.0,14.8,1008.0,1141.0,1793.0,3
8,6,2004,16,1056.0,13.0,898.0,1083.0,1723.0,3
8,6,2004,17,1220.0,21.4,1215.0,1334.0,2066.0,4
