id,NMHC(GT),C6H6(GT),NOx(GT),NO2(GT),AH,Year,Month,Day,DayOfWeek,Hour,result
2477,0.0,9.5,92.0,95.0,1.1913,2004.0,6.0,21.0,0.0,22,1
2478,0.0,7.4,75.0,80.0,1.1945,2004.0,6.0,21.0,0.0,23,1
2479,0.0,6.4,74.0,79.0,1.1903,2004.0,6.0,22.0,1.0,0,1
2480,0.0,4.1,35.0,49.0,1.1794,2004.0,6.0,22.0,1.0,1,0
2481,0.0,1.9,22.0,36.0,1.1665,2004.0,6.0,22.0,1.0,2,0
2482,0.0,1.4,0.0,0.0,1.1666,2004.0,6.0,22.0,1.0,3,0
2483,0.0,1.2,24.0,40.0,1.1444,2004.0,6.0,22.0,1.0,4,0
2484,0.0,2.2,30.0,37.0,1.1489,2004.0,6.0,22.0,1.0,5,0
2485,0.0,6.4,93.0,67.0,1.1375,2004.0,6.0,22.0,1.0,6,0
2486,0.0,18.5,332.0,106.0,1.1529,2004.0,6.0,22.0,1.0,7,2
2487,0.0,30.2,387.0,134.0,1.1448,2004.0,6.0,22.0,1.0,8,2
2488,0.0,14.2,267.0,123.0,1.1496,2004.0,6.0,22.0,1.0,9,2
2489,0.0,14.3,269.0,136.0,1.1147,2004.0,6.0,22.0,1.0,10,2
2490,0.0,12.6,193.0,109.0,1.131,2004.0,6.0,22.0,1.0,11,2
2491,0.0,18.0,239.0,144.0,1.1647,2004.0,6.0,22.0,1.0,12,2
2492,0.0,17.1,232.0,154.0,1.1444,2004.0,6.0,22.0,1.0,13,2
2493,0.0,13.0,152.0,126.0,1.168,2004.0,6.0,22.0,1.0,14,2
2494,0.0,11.2,115.0,98.0,1.1868,2004.0,6.0,22.0,1.0,15,1
2495,0.0,13.6,169.0,120.0,1.1649,2004.0,6.0,22.0,1.0,16,2
2496,0.0,20.5,226.0,145.0,1.1673,2004.0,6.0,22.0,1.0,17,2
2497,0.0,20.2,218.0,139.0,1.1883,2004.0,6.0,22.0,1.0,18,2
2498,0.0,23.1,245.0,148.0,1.2013,2004.0,6.0,22.0,1.0,19,2
2499,0.0,20.3,236.0,139.0,1.2095,2004.0,6.0,22.0,1.0,20,2
2500,0.0,9.3,104.0,93.0,1.1528,2004.0,6.0,22.0,1.0,21,1
2501,0.0,10.5,104.0,96.0,1.1662,2004.0,6.0,22.0,1.0,22,1
2502,0.0,13.6,144.0,104.0,1.1558,2004.0,6.0,22.0,1.0,23,2
2503,0.0,8.0,79.0,83.0,1.1974,2004.0,6.0,23.0,2.0,0,1
2504,0.0,4.6,51.0,66.0,1.202,2004.0,6.0,23.0,2.0,1,0
2505,0.0,3.2,38.0,55.0,1.2189,2004.0,6.0,23.0,2.0,2,0
2506,0.0,2.4,0.0,0.0,1.2135,2004.0,6.0,23.0,2.0,3,0
2508,0.0,2.2,30.0,40.0,1.2031,2004.0,6.0,23.0,2.0,5,0
2509,0.0,6.7,73.0,51.0,1.2367,2004.0,6.0,23.0,2.0,6,0
2510,0.0,23.1,305.0,117.0,1.245,2004.0,6.0,23.0,2.0,7,2
2511,0.0,19.0,295.0,110.0,1.2673,2004.0,6.0,23.0,2.0,8,2
2512,0.0,20.1,331.0,136.0,1.2677,2004.0,6.0,23.0,2.0,9,2
2513,0.0,16.4,304.0,152.0,1.2144,2004.0,6.0,23.0,2.0,10,2
2514,0.0,13.0,210.0,119.0,1.189,2004.0,6.0,23.0,2.0,11,2
2515,0.0,13.1,163.0,106.0,1.1279,2004.0,6.0,23.0,2.0,12,2
2516,0.0,11.8,132.0,101.0,1.1222,2004.0,6.0,23.0,2.0,13,2
2517,0.0,12.7,126.0,110.0,1.205,2004.0,6.0,23.0,2.0,14,1
2518,0.0,14.1,150.0,124.0,1.2488,2004.0,6.0,23.0,2.0,15,2
2519,0.0,14.4,171.0,137.0,1.1907,2004.0,6.0,23.0,2.0,16,2
2520,0.0,20.7,234.0,159.0,1.2165,2004.0,6.0,23.0,2.0,17,2
2521,0.0,21.6,251.0,152.0,1.2234,2004.0,6.0,23.0,2.0,18,2
2522,0.0,24.2,294.0,166.0,1.2224,2004.0,6.0,23.0,2.0,19,2
2523,0.0,21.8,300.0,163.0,1.2775,2004.0,6.0,23.0,2.0,20,2
2524,0.0,13.0,159.0,121.0,1.2606,2004.0,6.0,23.0,2.0,21,2
2525,0.0,15.1,176.0,125.0,1.2575,2004.0,6.0,23.0,2.0,22,2
2526,0.0,16.6,192.0,120.0,1.44,2004.0,6.0,23.0,2.0,23,2
2527,0.0,12.7,152.0,103.0,1.7193,2004.0,6.0,24.0,3.0,0,2
2528,0.0,8.6,63.0,64.0,1.706,2004.0,6.0,24.0,3.0,1,1
2529,0.0,5.3,35.0,44.0,1.6753,2004.0,6.0,24.0,3.0,2,0
2530,0.0,3.6,0.0,0.0,1.5902,2004.0,6.0,24.0,3.0,3,0
2531,0.0,2.8,21.0,35.0,1.546,2004.0,6.0,24.0,3.0,4,0
2532,0.0,3.1,41.0,46.0,1.5092,2004.0,6.0,24.0,3.0,5,0
2533,0.0,3.7,48.0,54.0,1.48,2004.0,6.0,24.0,3.0,6,0
2534,0.0,6.9,102.0,68.0,1.4742,2004.0,6.0,24.0,3.0,7,1
2535,0.0,8.6,111.0,77.0,1.4061,2004.0,6.0,24.0,3.0,8,1
2536,0.0,7.1,93.0,74.0,1.4286,2004.0,6.0,24.0,3.0,9,1
2537,0.0,6.6,118.0,92.0,1.4833,2004.0,6.0,24.0,3.0,10,1
2538,0.0,7.2,93.0,83.0,1.4351,2004.0,6.0,24.0,3.0,11,1
2539,0.0,5.0,56.0,58.0,1.4125,2004.0,6.0,24.0,3.0,12,1
2540,0.0,5.7,51.0,55.0,1.412,2004.0,6.0,24.0,3.0,13,1
2541,0.0,6.0,52.0,61.0,1.4119,2004.0,6.0,24.0,3.0,14,1
2542,0.0,6.1,59.0,65.0,1.3331,2004.0,6.0,24.0,3.0,15,1
2543,0.0,8.0,62.0,74.0,1.2915,2004.0,6.0,24.0,3.0,16,1
2544,0.0,7.8,85.0,89.0,1.1664,2004.0,6.0,24.0,3.0,17,1
2545,0.0,11.1,109.0,103.0,1.2085,2004.0,6.0,24.0,3.0,18,2
2546,0.0,15.9,168.0,128.0,1.3044,2004.0,6.0,24.0,3.0,19,2
2547,0.0,13.7,166.0,122.0,1.3084,2004.0,6.0,24.0,3.0,20,2
2548,0.0,21.6,149.0,125.0,1.3758,2004.0,6.0,24.0,3.0,21,2
2549,0.0,16.8,118.0,119.0,1.3805,2004.0,6.0,24.0,3.0,22,2
2550,0.0,20.5,160.0,126.0,1.3767,2004.0,6.0,24.0,3.0,23,2
2551,0.0,14.1,124.0,100.0,1.3346,2004.0,6.0,25.0,4.0,0,2
2552,0.0,10.9,95.0,94.0,1.3322,2004.0,6.0,25.0,4.0,1,1
2553,0.0,3.6,34.0,52.0,1.3366,2004.0,6.0,25.0,4.0,2,0
2554,0.0,3.3,0.0,0.0,1.3208,2004.0,6.0,25.0,4.0,3,0
2555,0.0,2.4,45.0,64.0,1.2917,2004.0,6.0,25.0,4.0,4,0
2556,0.0,3.0,35.0,46.0,1.3138,2004.0,6.0,25.0,4.0,5,0
2557,0.0,8.9,141.0,88.0,1.3216,2004.0,6.0,25.0,4.0,6,1
2558,0.0,14.8,199.0,104.0,1.3129,2004.0,6.0,25.0,4.0,7,2
2559,0.0,16.2,224.0,125.0,1.3416,2004.0,6.0,25.0,4.0,8,2
2560,0.0,14.6,245.0,151.0,1.3351,2004.0,6.0,25.0,4.0,9,2
2561,0.0,8.0,153.0,113.0,1.3793,2004.0,6.0,25.0,4.0,10,1
2562,0.0,9.1,145.0,102.0,1.3789,2004.0,6.0,25.0,4.0,11,1
2563,0.0,10.0,130.0,108.0,1.3363,2004.0,6.0,25.0,4.0,12,2
2564,0.0,9.8,95.0,93.0,1.2297,2004.0,6.0,25.0,4.0,13,1
2565,0.0,8.3,88.0,89.0,1.1586,2004.0,6.0,25.0,4.0,14,1
2566,0.0,7.5,89.0,84.0,1.0912,2004.0,6.0,25.0,4.0,15,1
2567,0.0,11.7,127.0,111.0,1.0945,2004.0,6.0,25.0,4.0,16,2
2568,0.0,13.3,149.0,115.0,0.8613,2004.0,6.0,25.0,4.0,17,2
2569,0.0,14.4,170.0,127.0,0.7649,2004.0,6.0,25.0,4.0,18,2
2570,0.0,17.9,210.0,129.0,0.8211,2004.0,6.0,25.0,4.0,19,2
2571,0.0,15.9,230.0,140.0,0.8394,2004.0,6.0,25.0,4.0,20,2
2572,0.0,14.2,203.0,137.0,0.8233,2004.0,6.0,25.0,4.0,21,2
2573,0.0,13.8,174.0,130.0,0.8944,2004.0,6.0,25.0,4.0,22,2
2574,0.0,11.7,164.0,121.0,0.9268,2004.0,6.0,25.0,4.0,23,2
2575,0.0,6.2,76.0,79.0,0.919,2004.0,6.0,26.0,5.0,0,1
2576,0.0,5.1,52.0,69.0,0.9362,2004.0,6.0,26.0,5.0,1,0
2577,0.0,4.5,47.0,61.0,0.9355,2004.0,6.0,26.0,5.0,2,0
2578,0.0,4.9,0.0,0.0,0.9461,2004.0,6.0,26.0,5.0,3,1
2580,0.0,2.3,41.0,58.0,0.9515,2004.0,6.0,26.0,5.0,5,0
2581,0.0,5.5,74.0,70.0,0.9723,2004.0,6.0,26.0,5.0,6,0
2582,0.0,10.4,168.0,104.0,1.0039,2004.0,6.0,26.0,5.0,7,1
2583,0.0,12.4,176.0,109.0,1.0243,2004.0,6.0,26.0,5.0,8,2
2584,0.0,14.0,184.0,129.0,1.0407,2004.0,6.0,26.0,5.0,9,2
2585,0.0,12.7,187.0,144.0,1.0674,2004.0,6.0,26.0,5.0,10,2
2586,0.0,9.0,118.0,101.0,1.0168,2004.0,6.0,26.0,5.0,11,1
2587,0.0,8.5,89.0,90.0,1.0411,2004.0,6.0,26.0,5.0,12,1
2588,0.0,8.2,70.0,86.0,1.0231,2004.0,6.0,26.0,5.0,13,1
2589,0.0,5.9,51.0,69.0,1.0465,2004.0,6.0,26.0,5.0,14,0
2590,0.0,5.6,52.0,65.0,1.1609,2004.0,6.0,26.0,5.0,15,0
2591,0.0,6.7,70.0,73.0,1.2813,2004.0,6.0,26.0,5.0,16,1
2592,0.0,6.1,80.0,73.0,1.3781,2004.0,6.0,26.0,5.0,17,1
2593,0.0,6.7,90.0,78.0,1.445,2004.0,6.0,26.0,5.0,18,1
2594,0.0,9.2,111.0,98.0,1.4564,2004.0,6.0,26.0,5.0,19,1
2595,0.0,8.2,107.0,99.0,1.5098,2004.0,6.0,26.0,5.0,20,1
2596,0.0,7.0,73.0,83.0,1.4881,2004.0,6.0,26.0,5.0,21,1
2597,0.0,9.5,75.0,88.0,1.4828,2004.0,6.0,26.0,5.0,22,1
2598,0.0,15.1,144.0,117.0,1.5069,2004.0,6.0,26.0,5.0,23,2
2599,0.0,11.7,120.0,97.0,1.528,2004.0,6.0,27.0,6.0,0,2
2600,0.0,9.3,71.0,75.0,1.5318,2004.0,6.0,27.0,6.0,1,1
2601,0.0,6.4,40.0,53.0,1.5076,2004.0,6.0,27.0,6.0,2,0
2602,0.0,6.7,0.0,0.0,1.5046,2004.0,6.0,27.0,6.0,3,0
2603,0.0,4.2,34.0,45.0,1.4668,2004.0,6.0,27.0,6.0,4,0
2604,0.0,2.6,27.0,42.0,1.4811,2004.0,6.0,27.0,6.0,5,0
2605,0.0,2.8,30.0,44.0,1.4634,2004.0,6.0,27.0,6.0,6,0
2606,0.0,3.1,40.0,50.0,1.452,2004.0,6.0,27.0,6.0,7,0
2607,0.0,6.2,56.0,60.0,1.4597,2004.0,6.0,27.0,6.0,8,0
2608,0.0,7.9,104.0,100.0,1.4611,2004.0,6.0,27.0,6.0,9,1
2609,0.0,10.5,121.0,111.0,1.4294,2004.0,6.0,27.0,6.0,10,1
2610,0.0,9.0,100.0,110.0,1.3854,2004.0,6.0,27.0,6.0,11,1
2611,0.0,6.3,59.0,74.0,1.1977,2004.0,6.0,27.0,6.0,12,1
2612,0.0,3.5,42.0,56.0,1.0424,2004.0,6.0,27.0,6.0,13,0
2613,0.0,4.0,38.0,50.0,0.9933,2004.0,6.0,27.0,6.0,14,0
2614,0.0,4.2,40.0,54.0,0.9476,2004.0,6.0,27.0,6.0,15,0
2615,0.0,6.9,70.0,90.0,1.1609,2004.0,6.0,27.0,6.0,16,1
2616,0.0,7.9,95.0,109.0,1.2089,2004.0,6.0,27.0,6.0,17,1
2617,0.0,7.9,90.0,110.0,1.4605,2004.0,6.0,27.0,6.0,18,1
2618,0.0,10.3,90.0,103.0,1.3865,2004.0,6.0,27.0,6.0,19,1
2619,0.0,10.5,111.0,120.0,1.3439,2004.0,6.0,27.0,6.0,20,1
2620,0.0,12.7,135.0,134.0,1.3031,2004.0,6.0,27.0,6.0,21,2
2621,0.0,11.9,146.0,137.0,1.3277,2004.0,6.0,27.0,6.0,22,2
2622,0.0,9.3,100.0,99.0,1.3781,2004.0,6.0,27.0,6.0,23,1
2623,0.0,7.9,69.0,78.0,1.3821,2004.0,6.0,28.0,0.0,0,1
2624,0.0,5.0,47.0,63.0,1.3754,2004.0,6.0,28.0,0.0,1,0
2625,0.0,3.4,26.0,41.0,1.3598,2004.0,6.0,28.0,0.0,2,0
2626,0.0,3.2,0.0,0.0,1.3677,2004.0,6.0,28.0,0.0,3,0
2627,0.0,2.7,24.0,39.0,1.37,2004.0,6.0,28.0,0.0,4,0
2628,0.0,3.1,55.0,60.0,1.3689,2004.0,6.0,28.0,0.0,5,0
2629,0.0,5.0,47.0,54.0,1.3602,2004.0,6.0,28.0,0.0,6,0
2630,0.0,20.7,209.0,119.0,1.3634,2004.0,6.0,28.0,0.0,7,2
2631,0.0,32.4,348.0,159.0,1.3891,2004.0,6.0,28.0,0.0,8,3
2632,0.0,24.2,337.0,182.0,1.4128,2004.0,6.0,28.0,0.0,9,2
2633,0.0,16.6,280.0,183.0,1.3566,2004.0,6.0,28.0,0.0,10,2
2634,0.0,13.2,169.0,144.0,1.3902,2004.0,6.0,28.0,0.0,11,2
2635,0.0,12.3,126.0,118.0,1.3673,2004.0,6.0,28.0,0.0,12,1
2636,0.0,12.1,108.0,106.0,1.3447,2004.0,6.0,28.0,0.0,13,1
2637,0.0,11.1,93.0,97.0,1.4013,2004.0,6.0,28.0,0.0,14,1
2638,0.0,13.1,112.0,129.0,1.4854,2004.0,6.0,28.0,0.0,15,1
2639,0.0,11.6,110.0,130.0,1.4495,2004.0,6.0,28.0,0.0,16,1
2640,0.0,17.7,188.0,163.0,1.3542,2004.0,6.0,28.0,0.0,17,2
2641,0.0,19.5,203.0,160.0,1.3503,2004.0,6.0,28.0,0.0,18,2
2642,0.0,19.7,167.0,140.0,1.3899,2004.0,6.0,28.0,0.0,19,2
2643,0.0,15.1,116.0,115.0,1.4201,2004.0,6.0,28.0,0.0,20,2
2644,0.0,11.1,89.0,92.0,1.3874,2004.0,6.0,28.0,0.0,21,1
2645,0.0,11.7,103.0,99.0,1.416,2004.0,6.0,28.0,0.0,22,1
2646,0.0,11.7,100.0,96.0,1.4187,2004.0,6.0,28.0,0.0,23,1
2647,0.0,9.7,86.0,80.0,1.4691,2004.0,6.0,29.0,1.0,0,1
2648,0.0,6.0,52.0,65.0,1.4962,2004.0,6.0,29.0,1.0,1,0
2649,0.0,3.9,27.0,46.0,1.4906,2004.0,6.0,29.0,1.0,2,0
2650,0.0,2.6,0.0,0.0,1.4657,2004.0,6.0,29.0,1.0,3,0
2652,0.0,3.0,42.0,54.0,1.4889,2004.0,6.0,29.0,1.0,5,0
2653,0.0,5.4,57.0,62.0,1.5108,2004.0,6.0,29.0,1.0,6,0
2654,0.0,23.5,228.0,102.0,1.5201,2004.0,6.0,29.0,1.0,7,2
2655,0.0,33.5,350.0,140.0,1.5224,2004.0,6.0,29.0,1.0,8,3
2656,0.0,15.5,232.0,121.0,1.5053,2004.0,6.0,29.0,1.0,9,2
2657,0.0,15.3,206.0,132.0,1.5484,2004.0,6.0,29.0,1.0,10,2
2658,0.0,12.8,159.0,122.0,1.5733,2004.0,6.0,29.0,1.0,11,2
2659,0.0,15.2,184.0,148.0,1.5635,2004.0,6.0,29.0,1.0,12,2
2660,0.0,15.7,136.0,133.0,1.5722,2004.0,6.0,29.0,1.0,13,2
2661,0.0,12.3,124.0,130.0,1.5914,2004.0,6.0,29.0,1.0,14,2
2662,0.0,15.3,133.0,141.0,1.6014,2004.0,6.0,29.0,1.0,15,2
2663,0.0,17.6,156.0,172.0,1.6312,2004.0,6.0,29.0,1.0,16,2
2664,0.0,21.5,200.0,198.0,1.6635,2004.0,6.0,29.0,1.0,17,2
2665,0.0,23.2,202.0,181.0,1.7099,2004.0,6.0,29.0,1.0,18,2
2666,0.0,25.6,286.0,202.0,1.7325,2004.0,6.0,29.0,1.0,19,2
2667,0.0,14.3,141.0,120.0,1.7897,2004.0,6.0,29.0,1.0,20,2
2668,0.0,14.4,117.0,115.0,1.8173,2004.0,6.0,29.0,1.0,21,2
2669,0.0,12.6,110.0,112.0,1.8362,2004.0,6.0,29.0,1.0,22,2
2670,0.0,13.7,100.0,97.0,1.8144,2004.0,6.0,29.0,1.0,23,2
2671,0.0,13.1,112.0,100.0,1.8287,2004.0,6.0,30.0,2.0,0,2
2672,0.0,6.1,35.0,47.0,1.8141,2004.0,6.0,30.0,2.0,1,0
2673,0.0,5.8,33.0,44.0,1.8141,2004.0,6.0,30.0,2.0,2,0
2674,0.0,3.7,0.0,0.0,1.8058,2004.0,6.0,30.0,2.0,3,0
2675,0.0,2.6,28.0,42.0,1.805,2004.0,6.0,30.0,2.0,4,0
2676,0.0,4.6,49.0,57.0,1.8013,2004.0,6.0,30.0,2.0,5,0
2677,0.0,7.4,81.0,61.0,1.7987,2004.0,6.0,30.0,2.0,6,0
2678,0.0,15.2,178.0,106.0,1.6542,2004.0,6.0,30.0,2.0,7,2
2679,0.0,16.7,223.0,136.0,1.5442,2004.0,6.0,30.0,2.0,8,2
2680,0.0,17.0,290.0,157.0,1.6169,2004.0,6.0,30.0,2.0,9,2
2681,0.0,18.0,274.0,171.0,1.6252,2004.0,6.0,30.0,2.0,10,2
2682,0.0,16.1,278.0,190.0,1.6352,2004.0,6.0,30.0,2.0,11,2
2683,0.0,13.4,152.0,155.0,1.676,2004.0,6.0,30.0,2.0,12,2
2684,0.0,14.0,118.0,139.0,1.6477,2004.0,6.0,30.0,2.0,13,2
2685,0.0,13.4,141.0,152.0,1.552,2004.0,6.0,30.0,2.0,14,2
2686,0.0,10.4,131.0,143.0,1.5018,2004.0,6.0,30.0,2.0,15,1
2687,0.0,12.7,171.0,168.0,1.4594,2004.0,6.0,30.0,2.0,16,2
2688,0.0,24.5,287.0,226.0,1.6433,2004.0,6.0,30.0,2.0,17,2
2689,0.0,27.8,267.0,207.0,1.939,2004.0,6.0,30.0,2.0,18,2
2690,0.0,23.3,280.0,197.0,1.7251,2004.0,6.0,30.0,2.0,19,2
2691,0.0,17.6,224.0,158.0,1.5663,2004.0,6.0,30.0,2.0,20,2
2692,0.0,14.5,137.0,124.0,1.587,2004.0,6.0,30.0,2.0,21,2
2693,0.0,14.4,118.0,110.0,1.6096,2004.0,6.0,30.0,2.0,22,2
2694,0.0,14.2,128.0,112.0,1.6604,2004.0,6.0,30.0,2.0,23,2
2695,0.0,12.9,111.0,102.0,1.6701,2004.0,7.0,1.0,3.0,0,2
2696,0.0,9.9,66.0,77.0,1.6555,2004.0,7.0,1.0,3.0,1,1
2697,0.0,5.1,36.0,50.0,1.7196,2004.0,7.0,1.0,3.0,2,0
2698,0.0,2.8,0.0,0.0,1.7058,2004.0,7.0,1.0,3.0,3,0
2699,0.0,3.2,31.0,40.0,1.6908,2004.0,7.0,1.0,3.0,4,0
2700,0.0,5.4,75.0,66.0,1.6651,2004.0,7.0,1.0,3.0,5,0
2701,0.0,6.4,66.0,60.0,1.6604,2004.0,7.0,1.0,3.0,6,0
2702,0.0,17.1,154.0,85.0,1.7057,2004.0,7.0,1.0,3.0,7,2
2703,0.0,22.3,239.0,120.0,1.7565,2004.0,7.0,1.0,3.0,8,2
2704,0.0,14.6,246.0,134.0,1.7752,2004.0,7.0,1.0,3.0,9,2
2705,0.0,13.3,261.0,149.0,1.7969,2004.0,7.0,1.0,3.0,10,2
2706,0.0,10.5,179.0,125.0,1.6837,2004.0,7.0,1.0,3.0,11,1
2707,0.0,14.2,159.0,132.0,1.6352,2004.0,7.0,1.0,3.0,12,2
2708,0.0,12.2,111.0,114.0,1.715,2004.0,7.0,1.0,3.0,13,1
2709,0.0,10.1,101.0,110.0,1.7213,2004.0,7.0,1.0,3.0,14,1
2710,0.0,11.7,118.0,121.0,1.7392,2004.0,7.0,1.0,3.0,15,1
2711,0.0,10.9,120.0,127.0,1.4653,2004.0,7.0,1.0,3.0,16,1
2712,0.0,17.3,177.0,157.0,1.5134,2004.0,7.0,1.0,3.0,17,2
2713,0.0,18.0,186.0,169.0,1.531,2004.0,7.0,1.0,3.0,18,2
2714,0.0,22.9,235.0,179.0,1.4875,2004.0,7.0,1.0,3.0,19,2
2715,0.0,16.5,195.0,149.0,1.338,2004.0,7.0,1.0,3.0,20,2
2716,0.0,10.2,106.0,111.0,1.3457,2004.0,7.0,1.0,3.0,21,1
2717,0.0,11.6,107.0,112.0,1.4372,2004.0,7.0,1.0,3.0,22,2
2718,0.0,14.3,134.0,120.0,1.5645,2004.0,7.0,1.0,3.0,23,2
2719,0.0,13.3,117.0,105.0,1.5115,2004.0,7.0,2.0,4.0,0,2
2720,0.0,10.0,83.0,90.0,1.5174,2004.0,7.0,2.0,4.0,1,1
2721,0.0,7.6,77.0,87.0,1.513,2004.0,7.0,2.0,4.0,2,1
2722,0.0,3.4,0.0,0.0,1.4773,2004.0,7.0,2.0,4.0,3,0
2724,0.0,2.9,50.0,61.0,1.5115,2004.0,7.0,2.0,4.0,5,0
2725,0.0,5.6,60.0,63.0,1.5654,2004.0,7.0,2.0,4.0,6,0
2726,0.0,17.5,179.0,102.0,1.615,2004.0,7.0,2.0,4.0,7,2
2727,0.0,29.0,300.0,149.0,1.6396,2004.0,7.0,2.0,4.0,8,2
2728,0.0,17.0,263.0,147.0,1.6082,2004.0,7.0,2.0,4.0,9,2
2729,0.0,15.6,265.0,158.0,1.4693,2004.0,7.0,2.0,4.0,10,2
2730,0.0,10.1,164.0,112.0,1.4991,2004.0,7.0,2.0,4.0,11,1
2731,0.0,11.7,122.0,108.0,1.5557,2004.0,7.0,2.0,4.0,12,1
2732,0.0,12.0,125.0,120.0,1.4313,2004.0,7.0,2.0,4.0,13,1
2733,0.0,11.0,125.0,117.0,1.4036,2004.0,7.0,2.0,4.0,14,1
2734,0.0,11.2,115.0,119.0,1.4868,2004.0,7.0,2.0,4.0,15,1
2735,0.0,10.5,162.0,149.0,1.4229,2004.0,7.0,2.0,4.0,16,1
2736,0.0,11.8,149.0,174.0,1.0543,2004.0,7.0,2.0,4.0,17,2
2737,0.0,13.8,161.0,163.0,1.059,2004.0,7.0,2.0,4.0,18,2
2738,0.0,17.3,201.0,161.0,0.8376,2004.0,7.0,2.0,4.0,19,2
2739,0.0,14.2,209.0,154.0,0.9623,2004.0,7.0,2.0,4.0,20,2
2740,0.0,10.7,133.0,124.0,0.9736,2004.0,7.0,2.0,4.0,21,1
2741,0.0,12.7,133.0,122.0,1.0338,2004.0,7.0,2.0,4.0,22,2
2742,0.0,10.1,134.0,119.0,1.0935,2004.0,7.0,2.0,4.0,23,1
2743,0.0,13.1,164.0,131.0,1.1125,2004.0,7.0,3.0,5.0,0,2
2744,0.0,7.4,72.0,84.0,1.1118,2004.0,7.0,3.0,5.0,1,1
2745,0.0,4.6,50.0,77.0,1.1571,2004.0,7.0,3.0,5.0,2,0
2746,0.0,4.7,0.0,0.0,1.1991,2004.0,7.0,3.0,5.0,3,0
2747,0.0,2.8,27.0,41.0,1.1629,2004.0,7.0,3.0,5.0,4,0
2748,0.0,4.5,74.0,68.0,1.1844,2004.0,7.0,3.0,5.0,5,0
2749,0.0,5.9,69.0,69.0,1.176,2004.0,7.0,3.0,5.0,6,0
2750,0.0,11.1,162.0,101.0,1.2086,2004.0,7.0,3.0,5.0,7,1
2751,0.0,14.4,208.0,120.0,1.2344,2004.0,7.0,3.0,5.0,8,2
2752,0.0,11.1,168.0,124.0,1.2921,2004.0,7.0,3.0,5.0,9,1
2753,0.0,9.9,139.0,113.0,1.2883,2004.0,7.0,3.0,5.0,10,1
2754,0.0,8.8,104.0,97.0,1.1067,2004.0,7.0,3.0,5.0,11,1
2755,0.0,9.9,99.0,94.0,0.9465,2004.0,7.0,3.0,5.0,12,1
2756,0.0,7.4,89.0,86.0,0.9177,2004.0,7.0,3.0,5.0,13,1
2757,0.0,6.1,57.0,70.0,0.9998,2004.0,7.0,3.0,5.0,14,0
2758,0.0,6.2,64.0,70.0,0.9721,2004.0,7.0,3.0,5.0,15,0
2759,0.0,7.1,65.0,82.0,1.0933,2004.0,7.0,3.0,5.0,16,1
2760,0.0,8.0,79.0,93.0,1.0789,2004.0,7.0,3.0,5.0,17,1
2761,0.0,7.3,80.0,89.0,0.9561,2004.0,7.0,3.0,5.0,18,1
2762,0.0,8.7,81.0,90.0,0.9462,2004.0,7.0,3.0,5.0,19,1
2763,0.0,7.5,59.0,67.0,1.1792,2004.0,7.0,3.0,5.0,20,1
2764,0.0,9.0,90.0,94.0,1.2022,2004.0,7.0,3.0,5.0,21,1
2765,0.0,11.6,122.0,109.0,1.2318,2004.0,7.0,3.0,5.0,22,1
2766,0.0,10.2,120.0,103.0,1.3473,2004.0,7.0,3.0,5.0,23,1
2767,0.0,12.3,126.0,101.0,1.5252,2004.0,7.0,4.0,6.0,0,2
2768,0.0,6.4,68.0,71.0,1.3476,2004.0,7.0,4.0,6.0,1,1
2769,0.0,7.2,65.0,71.0,1.3805,2004.0,7.0,4.0,6.0,2,1
2770,0.0,6.1,0.0,0.0,1.3891,2004.0,7.0,4.0,6.0,3,0
2771,0.0,4.3,38.0,49.0,1.4094,2004.0,7.0,4.0,6.0,4,0
2772,0.0,3.8,31.0,43.0,1.3994,2004.0,7.0,4.0,6.0,5,0
2773,0.0,4.0,40.0,44.0,1.4178,2004.0,7.0,4.0,6.0,6,0
2774,0.0,4.2,36.0,42.0,1.5177,2004.0,7.0,4.0,6.0,7,0
2775,0.0,6.1,64.0,69.0,1.5731,2004.0,7.0,4.0,6.0,8,1
2776,0.0,6.0,56.0,65.0,1.5732,2004.0,7.0,4.0,6.0,9,0
2777,0.0,5.9,56.0,68.0,1.544,2004.0,7.0,4.0,6.0,10,0
2778,0.0,5.4,43.0,58.0,1.3664,2004.0,7.0,4.0,6.0,11,0
2779,0.0,4.9,40.0,52.0,1.2933,2004.0,7.0,4.0,6.0,12,0
2780,0.0,3.9,34.0,46.0,1.222,2004.0,7.0,4.0,6.0,13,0
2781,0.0,3.2,28.0,40.0,0.9942,2004.0,7.0,4.0,6.0,14,0
2782,0.0,4.1,32.0,47.0,1.0149,2004.0,7.0,4.0,6.0,15,0
2783,0.0,4.0,39.0,56.0,1.0613,2004.0,7.0,4.0,6.0,16,0
2784,0.0,4.8,52.0,64.0,0.8211,2004.0,7.0,4.0,6.0,17,0
2785,0.0,5.5,60.0,71.0,0.7749,2004.0,7.0,4.0,6.0,18,0
2786,0.0,9.1,104.0,103.0,0.9345,2004.0,7.0,4.0,6.0,19,1
2787,0.0,9.1,102.0,97.0,0.9869,2004.0,7.0,4.0,6.0,20,1
2788,0.0,10.1,120.0,108.0,1.0806,2004.0,7.0,4.0,6.0,21,1
2789,0.0,7.4,89.0,87.0,1.1842,2004.0,7.0,4.0,6.0,22,1
2790,0.0,9.9,121.0,104.0,1.2452,2004.0,7.0,4.0,6.0,23,1
